0	0.42868,0.94365,0.30096,0.66880,0.96626,0.03587,0.98195,0.52246,0.42980,0.78376
1	0.21128,0.69669,0.60959,0.23064,0.35372,0.10342,0.41716,0.04541,0.88798,0.98989
2	0.30136,0.32266,0.29178,0.07334,0.39624,0.81977,0.53563,0.18511,0.52277,0.89582
3	0.16560,0.13665,0.72454,0.38950,0.53177,0.39834,0.30286,0.13748,0.11826,0.62259
4	0.89645,0.53336,0.83302,0.29618,0.46701,0.60168,0.97239,0.10063,0.58344,0.23491
5	0.37209,0.43774,0.11909,0.02132,0.55300,0.85610,0.54082,0.92618,0.20593,0.46071
6	0.91946,0.21483,0.86452,0.27724,0.22503,0.74553,0.14604,0.92450,0.46252,0.15683
7	0.34724,0.52410,0.97394,0.10973,0.94851,0.91378,0.50598,0.40910,0.98728,0.52748
8	0.87228,0.31269,0.02802,0.74095,0.92858,0.65091,0.82358,0.73673,0.56630,0.12940
9	0.38782,0.64219,0.87210,0.97229,0.32277,0.58622,0.79395,0.83133,0.42157,0.31513
10	0.69258,0.02117,0.98924,0.62103,0.95698,0.91949,0.81056,0.78799,0.65355,0.12356
11	0.15350,0.23700,0.50952,0.79833,0.55373,0.85446,0.68153,0.80511,0.89005,0.85899
12	0.84923,0.43169,0.35481,0.97613,0.58430,0.53292,0.96758,0.59495,0.89973,0.09135
13	0.47416,0.64750,0.78802,0.66421,0.06035,0.54985,0.21245,0.17766,0.09937,0.07656
14	0.37048,0.47192,0.93921,0.39894,0.04583,0.39070,0.93027,0.52700,0.53337,0.96719
15	0.95056,0.23549,0.59249,0.23163,0.64752,0.91277,0.43207,0.59695,0.38363,0.02559
16	0.01998,0.43481,0.61501,0.17044,0.20751,0.90626,0.63163,0.90360,0.85876,0.32978
17	0.40243,0.26025,0.02434,0.51332,0.01150,0.81596,0.53430,0.75458,0.58512,0.51146
18	0.15987,0.15544,0.56156,0.93032,0.50198,0.85773,0.82368,0.02370,0.54800,0.79285
19	0.90565,0.45197,0.97899,0.68094,0.65266,0.75667,0.74277,0.15264,0.19674,0.92537
20	0.75236,0.42543,0.18430,0.03373,0.06754,0.60676,0.29950,0.46213,0.42330,0.28707
21	0.26575,0.09143,0.47657,0.80106,0.00383,0.11617,0.48012,0.30759,0.00024,0.04691
22	0.06529,0.97110,0.24709,0.21456,0.62188,0.09034,0.56902,0.16957,0.38231,0.75509
23	0.23143,0.41323,0.02262,0.05793,0.90696,0.88655,0.54501,0.18703,0.83992,0.18046
24	0.18710,0.63583,0.08789,0.59737,0.94123,0.54179,0.30756,0.18303,0.46263,0.77576
25	0.58707,0.28852,0.99049,0.25740,0.03062,0.07076,0.47838,0.56998,0.06084,0.76707
26	0.85014,0.65947,0.93418,0.11952,0.85124,0.07242,0.05298,0.07997,0.31082,0.66251
27	0.67551,0.06355,0.99126,0.67589,0.64039,0.43626,0.03836,0.30174,0.40747,0.26275
28	0.83575,0.78203,0.12837,0.27519,0.14452,0.30359,0.05188,0.42401,0.09966,0.76822
29	0.50677,0.76284,0.88125,0.17344,0.60704,0.05707,0.71008,0.78487,0.72250,0.51226
30	0.38305,0.74206,0.54081,0.56234,0.14762,0.32268,0.46157,0.12980,0.60049,0.88939
31	0.92619,0.75822,0.92446,0.00116,0.52147,0.60819,0.17560,0.79072,0.24646,0.45104
32	0.26729,0.28088,0.36433,0.34585,0.59750,0.37030,0.98579,0.92844,0.95124,0.57506
33	0.38439,0.08071,0.39197,0.14033,0.10390,0.22210,0.04862,0.11617,0.39746,0.69177
34	0.92681,0.86846,0.88322,0.85482,0.62027,0.19386,0.94762,0.57896,0.72410,0.90792
35	0.49822,0.22192,0.45414,0.32386,0.72341,0.63951,0.06030,0.59730,0.93109,0.57733
36	0.03611,0.01359,0.21844,0.03763,0.78823,0.31014,0.61723,0.73363,0.40634,0.69059
37	0.15829,0.07743,0.07185,0.51211,0.06596,0.33092,0.59271,0.84369,0.92138,0.37469
38	0.08342,0.39471,0.37045,0.07334,0.20854,0.06835,0.26713,0.13904,0.05016,0.08813
39	0.77351,0.62630,0.98302,0.46734,0.53776,0.48117,0.79800,0.69897,0.30719,0.59476
40	0.65595,0.32052,0.38774,0.09166,0.99107,0.20879,0.37470,0.25186,0.67048,0.97255
41	0.33361,0.76327,0.30276,0.66248,0.87485,0.65382,0.39936,0.70903,0.90884,0.66283
42	0.69240,0.51787,0.37840,0.86938,0.05215,0.57063,0.63971,0.35352,0.04421,0.98186
43	0.98285,0.94865,0.66799,0.86066,0.46141,0.98937,0.17570,0.62395,0.54255,0.11585
44	0.99590,0.64019,0.31104,0.49171,0.86349,0.93570,0.84273,0.27051,0.43617,0.05985
45	0.86892,0.99460,0.23906,0.01874,0.52192,0.58711,0.86687,0.93583,0.64764,0.45113
46	0.44970,0.70049,0.45589,0.71613,0.22523,0.34059,0.30345,0.22877,0.36998,0.80668
47	0.30917,0.81981,0.04619,0.07855,0.51820,0.70478,0.20844,0.58958,0.12478,0.57142
48	0.37684,0.43382,0.01770,0.22469,0.35467,0.33252,0.93400,0.23883,0.53770,0.30241
49	0.96279,0.94965,0.50803,0.43773,0.77923,0.16683,0.26641,0.79406,0.66622,0.00369
