0	0.33518,0.45005,0.20132,0.33510,0.24628,0.87090,0.44530,0.45128,0.29309,0.60840
1	0.34929,0.13227,0.14779,0.22609,0.74606,0.52570,0.44723,0.73939,0.21238,0.98739
2	0.21076,0.94378,0.52745,0.19704,0.58024,0.03035,0.19803,0.17345,0.40951,0.97940
3	0.36343,0.65071,0.50476,0.21580,0.66478,0.68723,0.17152,0.55520,0.09010,0.32423
4	0.69029,0.93670,0.41741,0.60016,0.88710,0.61199,0.86490,0.91299,0.88189,0.12788
5	0.77700,0.31868,0.94684,0.88879,0.62821,0.77426,0.25257,0.32014,0.29182,0.03721
6	0.89719,0.97386,0.74981,0.60946,0.56989,0.86589,0.88514,0.89618,0.70704,0.58138
7	0.42699,0.04153,0.62365,0.01851,0.88261,0.44857,0.06880,0.97806,0.18979,0.08953
8	0.27041,0.88975,0.20457,0.54491,0.83679,0.20782,0.39416,0.53360,0.25866,0.33434
9	0.97029,0.30136,0.54464,0.48932,0.85741,0.09414,0.06145,0.27573,0.12869,0.90457
10	0.71436,0.56365,0.88116,0.33036,0.14260,0.70573,0.15319,0.25947,0.30096,0.99361
11	0.19475,0.17457,0.18354,0.88808,0.98472,0.89490,0.29683,0.66939,0.96750,0.50835
12	0.54192,0.62342,0.21659,0.35375,0.19705,0.92753,0.62362,0.19065,0.28756,0.97998
13	0.52530,0.13043,0.15877,0.39431,0.35673,0.29094,0.22398,0.87540,0.03372,0.85745
14	0.64039,0.97060,0.48265,0.79333,0.09782,0.05364,0.88014,0.12278,0.06031,0.44031
15	0.01863,0.74997,0.54961,0.65488,0.56815,0.89172,0.51691,0.94381,0.90869,0.44293
16	0.13476,0.86531,0.81483,0.41691,0.64393,0.76611,0.69146,0.32670,0.93162,0.73393
17	0.40764,0.52871,0.87268,0.06615,0.02480,0.54972,0.27060,0.60607,0.66361,0.09759
18	0.71442,0.70871,0.42794,0.20253,0.39854,0.40756,0.26440,0.54497,0.77044,0.15097
19	0.54698,0.46634,0.77969,0.65954,0.55456,0.50952,0.73907,0.17245,0.40479,0.65989
20	0.17993,0.57824,0.73818,0.36806,0.68296,0.16921,0.72402,0.80306,0.62454,0.27640
21	0.26178,0.44558,0.08219,0.45755,0.79789,0.56004,0.10566,0.83851,0.56088,0.06848
22	0.96355,0.87877,0.01328,0.07150,0.83229,0.26421,0.67693,0.76857,0.52943,0.81022
23	0.61966,0.65262,0.69034,0.46646,0.54637,0.98987,0.13310,0.49907,0.69708,0.12763
24	0.12852,0.34116,0.45715,0.51387,0.74891,0.80100,0.26513,0.94327,0.99166,0.04438
25	0.41810,0.77690,0.56441,0.82756,0.61626,0.61502,0.52535,0.85032,0.30294,0.57541
26	0.72282,0.21256,0.97162,0.45945,0.09323,0.96721,0.04364,0.52486,0.72852,0.59277
27	0.09273,0.46287,0.86719,0.78448,0.23294,0.47288,0.24677,0.79327,0.67513,0.99614
28	0.53758,0.68457,0.47313,0.56183,0.22751,0.11617,0.28451,0.35334,0.50756,0.26572
29	0.35415,0.77477,0.94254,0.32237,0.43487,0.38893,0.59354,0.41019,0.76677,0.83623
30	0.47262,0.44391,0.55148,0.91449,0.70825,0.78034,0.12559,0.12204,0.92717,0.47317
31	0.14508,0.54538,0.36660,0.52382,0.17131,0.68239,0.27799,0.83327,0.90660,0.36423
32	0.41701,0.92536,0.56295,0.56035,0.51205,0.66946,0.39005,0.84379,0.13231,0.21176
33	0.62717,0.39439,0.24511,0.57464,0.65319,0.64120,0.95136,0.31859,0.87618,0.24879
34	0.77995,0.63368,0.38765,0.66168,0.64191,0.24826,0.65400,0.96849,0.59884,0.46392
35	0.40757,0.07485,0.97183,0.12610,0.70844,0.88617,0.67843,0.92835,0.93689,0.60732
36	0.67916,0.10061,0.99297,0.90467,0.90359,0.76946,0.63185,0.28102,0.00683,0.59078
37	0.83235,0.60822,0.75644,0.51275,0.10882,0.76770,0.22582,0.82693,0.05835,0.46394
38	0.38042,0.06696,0.66744,0.66611,0.95462,0.78533,0.00962,0.36897,0.22962,0.73402
39	0.99580,0.16260,0.19901,0.25167,0.48303,0.52671,0.02351,0.90794,0.15616,0.14718
40	0.81659,0.94500,0.51176,0.09045,0.98079,0.54500,0.98838,0.97105,0.86594,0.28874
41	0.60155,0.31710,0.97702,0.64637,0.20058,0.89200,0.70777,0.05796,0.20253,0.04410
42	0.75893,0.37523,0.39546,0.44960,0.02089,0.62006,0.60196,0.75402,0.41350,0.02554
43	0.72857,0.82333,0.44681,0.89719,0.45559,0.64982,0.66634,0.13706,0.75919,0.94857
44	0.28121,0.50872,0.85523,0.98316,0.97691,0.20841,0.77400,0.29877,0.91115,0.14704
45	0.06229,0.10965,0.44370,0.85297,0.09205,0.87482,0.33103,0.78812,0.79482,0.45981
46	0.99416,0.90762,0.34043,0.20966,0.63148,0.32321,0.75059,0.07747,0.25200,0.64505
47	0.03498,0.17144,0.79662,0.45939,0.63983,0.82262,0.64315,0.70849,0.70309,0.31160
