0	20
0	35
0	51
0	53
0	54
0	62
0	64
0	72
0	77
0	78
0	83
0	84
0	90
1	14
1	15
1	50
1	51
1	52
1	64
1	69
1	73
1	90
1	95
2	5
2	43
2	52
2	87
2	90
3	50
3	54
3	56
3	58
3	60
3	61
3	64
3	70
3	80
3	83
3	86
3	87
3	89
3	91
3	92
3	96
3	97
3	99
4	29
4	40
4	52
4	58
4	63
4	72
4	78
4	79
4	81
4	83
4	97
5	2
5	17
5	50
5	51
5	54
5	56
5	57
5	59
5	61
5	64
5	66
5	68
5	69
5	73
5	75
5	77
5	83
5	85
5	88
5	91
5	93
5	94
5	95
5	99
6	22
6	39
6	50
6	52
6	53
6	57
6	75
6	89
7	21
7	37
7	52
7	55
7	57
7	59
7	65
7	77
7	78
7	81
7	83
7	85
7	90
8	22
8	36
8	50
8	52
8	57
8	60
8	63
8	71
8	80
8	87
8	97
8	99
9	36
9	43
9	50
9	51
9	52
9	53
9	54
9	55
9	57
9	58
9	65
9	71
9	74
9	75
9	76
9	83
9	84
9	86
9	91
9	92
9	95
9	96
10	23
10	34
10	67
10	75
11	25
11	47
11	51
11	53
11	55
11	57
11	58
11	59
11	60
11	63
11	64
11	67
11	69
11	72
11	75
11	80
11	88
12	50
12	55
12	58
12	62
13	31
13	38
13	53
13	54
13	55
13	58
13	60
13	62
13	72
13	92
13	93
13	95
14	1
14	44
14	50
14	53
14	54
14	55
14	56
14	62
14	63
14	65
14	67
14	71
14	72
14	80
14	85
14	87
14	96
15	1
15	31
15	50
15	51
15	55
15	56
15	58
15	70
15	72
15	81
15	82
15	85
16	19
16	30
16	50
16	56
16	58
16	59
16	61
16	62
16	63
16	74
16	75
16	77
17	5
17	21
17	50
17	51
17	52
17	55
17	58
17	60
17	61
17	69
17	70
17	72
17	73
17	75
17	78
17	79
17	87
17	95
18	41
18	42
18	58
18	61
18	75
18	82
18	97
18	98
19	16
19	41
19	54
19	62
19	67
19	78
19	82
19	83
19	90
19	96
19	97
20	0
20	27
20	50
20	60
20	61
20	84
21	7
21	17
21	63
21	80
22	6
22	8
22	51
22	53
22	59
22	62
22	76
22	77
22	79
22	83
22	98
23	10
23	29
23	50
23	51
23	54
23	56
23	57
23	61
23	66
23	67
23	94
24	25
24	47
24	88
25	11
25	24
25	50
25	52
25	54
25	56
25	57
25	62
25	65
25	68
25	69
25	72
25	79
25	80
25	83
25	84
25	86
25	90
25	99
26	33
26	44
26	58
26	59
26	60
26	62
26	68
26	71
26	75
26	86
26	87
26	95
27	20
27	38
27	52
28	45
28	49
28	53
28	54
28	56
28	61
28	62
28	83
28	90
29	4
29	23
29	51
29	52
29	56
29	67
29	70
29	76
29	99
30	16
30	40
30	73
30	92
31	13
31	15
31	58
31	70
31	85
31	87
32	46
32	49
32	50
32	51
32	52
32	53
32	55
32	72
32	97
33	26
33	35
33	51
33	57
33	61
33	65
33	66
33	82
33	83
33	85
33	87
33	88
33	97
33	99
34	10
34	48
34	51
34	52
34	53
34	54
34	56
34	60
34	66
34	68
34	69
34	70
34	73
34	83
34	84
34	86
34	87
34	99
35	0
35	33
35	50
35	51
35	52
35	53
35	54
35	55
35	56
35	66
35	71
35	72
35	74
35	85
35	86
35	92
35	98
36	8
36	9
36	80
37	7
37	42
37	51
37	52
37	54
37	57
37	58
37	59
37	64
37	67
37	68
37	74
37	78
37	89
37	91
37	96
38	13
38	27
38	52
38	64
38	83
39	6
39	48
39	50
39	70
39	76
39	80
39	99
40	4
40	30
40	50
40	51
