0	0.74176,0.69548,0.74110,0.69666,0.91839,0.26225,0.88176,0.73448,0.74740,0.81551
1	0.54940,0.20297,0.07826,0.11654,0.93154,0.80045,0.03411,0.42801,0.22091,0.72846
2	0.43950,0.17500,0.15661,0.16231,0.50196,0.38459,0.46006,0.08479,0.07944,0.09096
3	0.54402,0.68241,0.92896,0.19386,0.70969,0.83880,0.19121,0.91339,0.65286,0.24844
4	0.31363,0.64439,0.59875,0.21741,0.38907,0.80609,0.66866,0.04338,0.36622,0.63184
5	0.75902,0.01228,0.26910,0.83768,0.51609,0.45588,0.02355,0.39585,0.93961,0.37165
6	0.91235,0.56783,0.92649,0.34175,0.82873,0.25554,0.08692,0.12550,0.87299,0.05084
7	0.55574,0.48205,0.74852,0.27648,0.28059,0.37822,0.43604,0.71910,0.57301,0.11794
8	0.35026,0.22109,0.07940,0.44371,0.32243,0.48747,0.71827,0.98039,0.02964,0.36371
9	0.60067,0.65594,0.46072,0.85272,0.59780,0.74821,0.37321,0.40641,0.86966,0.82287
10	0.99760,0.54699,0.02486,0.76306,0.58825,0.56325,0.09466,0.57908,0.81281,0.58612
11	0.56707,0.99986,0.21711,0.56084,0.66318,0.49527,0.58858,0.30753,0.65367,0.47190
12	0.60109,0.85696,0.54525,0.63657,0.59074,0.99162,0.01789,0.75125,0.87338,0.94573
13	0.61101,0.75000,0.72025,0.95872,0.21593,0.16204,0.66372,0.56306,0.19963,0.15526
14	0.00690,0.53350,0.93369,0.58146,0.99173,0.97826,0.78714,0.67043,0.31152,0.58839
15	0.23222,0.71164,0.38137,0.53110,0.72834,0.10189,0.38659,0.88734,0.79079,0.44400
16	0.26355,0.01423,0.76356,0.84504,0.07393,0.22821,0.30463,0.58996,0.69133,0.59075
17	0.14674,0.40998,0.83790,0.26819,0.88534,0.44404,0.96793,0.93218,0.43295,0.12289
18	0.42274,0.02799,0.60257,0.72233,0.20259,0.65534,0.02628,0.09607,0.61578,0.04603
19	0.90998,0.86597,0.80241,0.45935,0.20492,0.22513,0.99937,0.43412,0.11896,0.77406
20	0.55055,0.94634,0.64834,0.34468,0.72418,0.05211,0.71979,0.16164,0.65218,0.20904
21	0.95391,0.70577,0.91439,0.23941,0.47013,0.96688,0.35858,0.61107,0.36193,0.53735
22	0.20480,0.43144,0.11575,0.03577,0.21249,0.75545,0.38777,0.09820,0.85271,0.86361
23	0.57115,0.63504,0.85481,0.14848,0.15378,0.82065,0.30277,0.33361,0.08920,0.44689
