0	0.31343,0.48646,0.53650,0.20011,0.42427,0.71207,0.50211,0.36686,0.97021,0.68130
1	0.50361,0.72974,0.90298,0.52060,0.25705,0.18366,0.06572,0.41138,0.86409,0.44813
2	0.18910,0.42605,0.82689,0.00897,0.49512,0.12864,0.69513,0.71960,0.04201,0.09612
3	0.69545,0.77223,0.31190,0.57334,0.40310,0.07375,0.11840,0.56268,0.80021,0.75798
4	0.07391,0.84264,0.33266,0.40275,0.85718,0.29586,0.51346,0.69298,0.48491,0.72216
5	0.16895,0.33523,0.23436,0.75096,0.33956,0.35403,0.24642,0.57048,0.21052,0.72167
6	0.97426,0.64650,0.04278,0.72184,0.76241,0.26604,0.60197,0.58144,0.81843,0.65621
7	0.67099,0.94670,0.10973,0.93772,0.57555,0.22202,0.67043,0.98884,0.63637,0.19415
8	0.37030,0.42614,0.19793,0.94157,0.59827,0.31755,0.67822,0.41730,0.77322,0.88121
9	0.67055,0.51369,0.70462,0.59783,0.04438,0.87117,0.03553,0.61101,0.28852,0.35738
10	0.50046,0.10328,0.36536,0.79138,0.91406,0.84522,0.91754,0.19292,0.11588,0.50955
11	0.38650,0.59271,0.81351,0.91187,0.46439,0.29839,0.58314,0.36815,0.97943,0.81932
12	0.91610,0.63448,0.32363,0.68538,0.32960,0.62040,0.39280,0.54523,0.86312,0.44813
13	0.10561,0.83113,0.76955,0.11101,0.73074,0.92563,0.50605,0.14102,0.19522,0.84041
14	0.55792,0.23775,0.06466,0.99449,0.93999,0.10221,0.14314,0.03828,0.48950,0.64049
15	0.03431,0.34345,0.85622,0.66176,0.26177,0.69962,0.94078,0.97403,0.21118,0.48964
16	0.24047,0.17362,0.66386,0.58677,0.14451,0.96661,0.35809,0.38922,0.51618,0.16101
17	0.03935,0.54726,0.80649,0.90653,0.25239,0.83062,0.23338,0.22107,0.07020,0.17721
18	0.49661,0.95570,0.51123,0.45680,0.85259,0.91073,0.01902,0.01445,0.99708,0.91932
19	0.45018,0.43200,0.42139,0.05859,0.19694,0.83381,0.20099,0.18662,0.41012,0.37056
20	0.61676,0.35708,0.80092,0.46770,0.09295,0.53947,0.78433,0.16388,0.13925,0.89381
21	0.76682,0.50804,0.38026,0.14556,0.57930,0.83461,0.61579,0.80175,0.05163,0.00572
22	0.88884,0.46557,0.53229,0.95456,0.75048,0.27223,0.26584,0.45745,0.94248,0.32573
23	0.20926,0.68120,0.58690,0.09089,0.14431,0.13360,0.16550,0.45666,0.67760,0.17576
24	0.08135,0.48291,0.92216,0.68493,0.70373,0.91888,0.18604,0.62954,0.50546,0.04604
25	0.14098,0.02243,0.89915,0.45945,0.65459,0.31834,0.85616,0.64602,0.49691,0.56010
26	0.66672,0.30719,0.87823,0.82968,0.08006,0.41527,0.67461,0.08580,0.03170,0.74775
27	0.50448,0.05555,0.98012,0.23957,0.90591,0.86456,0.72333,0.36904,0.17110,0.09777
28	0.50463,0.00442,0.91225,0.84062,0.27646,0.76982,0.67129,0.67436,0.82523,0.27998
29	0.82137,0.49589,0.74450,0.67661,0.20732,0.72670,0.90609,0.55522,0.01373,0.70815
30	0.55607,0.48301,0.50143,0.57153,0.35765,0.69008,0.00132,0.39578,0.30966,0.74555
31	0.47106,0.56517,0.25264,0.76941,0.77947,0.33067,0.63882,0.16726,0.50651,0.37907
32	0.15146,0.80971,0.64533,0.79752,0.91958,0.71623,0.25924,0.70240,0.64643,0.13801
33	0.35852,0.60611,0.15051,0.83631,0.76682,0.54746,0.50451,0.29125,0.26581,0.69829
34	0.30223,0.05691,0.59360,0.20245,0.04139,0.52531,0.18096,0.87522,0.89027,0.13342
35	0.29459,0.95882,0.42097,0.10819,0.77919,0.33464,0.94844,0.24888,0.10745,0.97483
36	0.75483,0.61002,0.33561,0.82114,0.32527,0.55604,0.31669,0.18074,0.00029,0.86100
37	0.61252,0.07467,0.74832,0.01322,0.60648,0.81727,0.93703,0.15580,0.89930,0.47173
38	0.46142,0.80802,0.61508,0.46448,0.53766,0.69055,0.85276,0.96520,0.30186,0.68664
39	0.71725,0.32145,0.69611,0.05508,0.35046,0.57139,0.13919,0.75247,0.95274,0.96795
40	0.61424,0.34509,0.13494,0.57602,0.26764,0.94209,0.25673,0.15225,0.41731,0.95177
41	0.05597,0.31645,0.42860,0.26496,0.15248,0.34171,0.83266,0.42246,0.26065,0.46010
42	0.27871,0.97294,0.33126,0.89586,0.41596,0.00950,0.88583,0.12900,0.80463,0.26601
43	0.75121,0.80688,0.41178,0.43815,0.42098,0.08051,0.02077,0.54556,0.90154,0.47490
44	0.10363,0.06380,0.53221,0.48865,0.82290,0.90235,0.78254,0.60430,0.10560,0.49322
45	0.82665,0.98679,0.42559,0.20577,0.22420,0.24123,0.82006,0.26183,0.32018,0.49774
46	0.17015,0.17817,0.55243,0.76502,0.25392,0.78677,0.38529,0.90177,0.81872,0.02956
47	0.13516,0.84354,0.07134,0.62559,0.85944,0.93072,0.48214,0.86347,0.86771,0.81017
48	0.25707,0.28620,0.03599,0.09888,0.71935,0.70583,0.29493,0.82742,0.53830,0.17421
49	0.19998,0.35906,0.71822,0.83213,0.58261,0.78297,0.28869,0.01201,0.28194,0.08723
50	0.50773,0.46459,0.66755,0.15489,0.19395,0.08706,0.96127,0.62188,0.86328,0.63393
51	0.48838,0.02615,0.19804,0.85329,0.26642,0.73402,0.54697,0.21855,0.37275,0.20308
52	0.70538,0.20533,0.37050,0.24374,0.82253,0.78760,0.71150,0.65840,0.66116,0.80172
53	0.87429,0.16516,0.63390,0.01070,0.12222,0.33335,0.32480,0.92117,0.97805,0.67991
54	0.10951,0.35730,0.27052,0.01872,0.10913,0.72053,0.88564,0.00080,0.82884,0.69549
55	0.65977,0.21794,0.73447,0.53453,0.57772,0.78600,0.92356,0.89574,0.86426,0.79491
56	0.15092,0.03481,0.09716,0.67373,0.74015,0.04402,0.33203,0.22387,0.00051,0.92745
57	0.13292,0.25501,0.56717,0.95602,0.25373,0.67448,0.54825,0.25947,0.99870,0.62400
58	0.04820,0.71822,0.20437,0.58388,0.04473,0.62705,0.05421,0.65472,0.43372,0.47809
59	0.04162,0.85460,0.39967,0.33690,0.48873,0.04853,0.49399,0.10545,0.83745,0.32668
60	0.94482,0.62937,0.41685,0.86959,0.01415,0.18859,0.44941,0.86093,0.63255,0.18857
61	0.91249,0.93753,0.21690,0.18694,0.68587,0.15107,0.26616,0.18325,0.81644,0.72499
62	0.78857,0.96911,0.21833,0.77796,0.75086,0.40998,0.43852,0.58052,0.12564,0.58426
63	0.57018,0.15521,0.36748,0.11850,0.11148,0.50424,0.21274,0.17590,0.92701,0.61732
64	0.30690,0.28211,0.54641,0.14320,0.83694,0.71254,0.87069,0.61445,0.34230,0.98394
65	0.37711,0.05768,0.31804,0.31280,0.29350,0.71945,0.41554,0.21004,0.72862,0.53115
66	0.50766,0.87447,0.21775,0.38452,0.90363,0.68478,0.66727,0.46240,0.11431,0.98120
67	0.38527,0.64468,0.51356,0.93439,0.12102,0.28775,0.29989,0.94037,0.45866,0.99388
68	0.20560,0.72972,0.80896,0.93736,0.44478,0.58822,0.68567,0.49351,0.94278,0.83093
69	0.44338,0.30853,0.11776,0.07906,0.14903,0.34529,0.60038,0.83679,0.80935,0.88002
70	0.38554,0.66578,0.31002,0.29093,0.36434,0.67990,0.20933,0.53625,0.11347,0.01184
71	0.63642,0.32732,0.32694,0.76567,0.93716,0.73647,0.07510,0.71101,0.59705,0.07444
72	0.85382,0.53609,0.37831,0.46732,0.76083,0.84383,0.36373,0.25642,0.46874,0.39436
73	0.49947,0.01065,0.92453,0.30912,0.67083,0.89054,0.62725,0.92920,0.38247,0.08577
74	0.18736,0.26507,0.61960,0.35343,0.85795,0.27043,0.28758,0.60991,0.50526,0.57082
75	0.62747,0.49081,0.67505,0.07860,0.56926,0.05385,0.17111,0.57785,0.31294,0.55794
76	0.36267,0.32976,0.76480,0.98141,0.57954,0.84023,0.74028,0.80530,0.98650,0.21234
77	0.73444,0.28691,0.71138,0.18056,0.81877,0.85505,0.50899,0.46470,0.84272,0.35298
78	0.22313,0.20390,0.85881,0.98604,0.58326,0.92697,0.36691,0.33264,0.56838,0.86186
79	0.88801,0.84601,0.24517,0.21309,0.56455,0.83349,0.67628,0.97665,0.64472,0.77490
80	0.96326,0.70791,0.91389,0.47555,0.87611,0.94598,0.23388,0.12927,0.68343,0.36946
