0	0.60672,0.50026,0.66741,0.20522,0.50233,0.86606,0.23554,0.45446,0.64475,0.70016
1	0.09947,0.42442,0.41683,0.60205,0.30295,0.09798,0.81810,0.41367,0.08007,0.61235
2	0.78082,0.01039,0.93977,0.54748,0.48075,0.26349,0.30673,0.83954,0.31325,0.64674
3	0.80143,0.72742,0.98208,0.20405,0.56201,0.87091,0.58927,0.93491,0.03598,0.96745
4	0.54516,0.46848,0.32121,0.64528,0.10195,0.79312,0.95726,0.57355,0.92948,0.76164
5	0.59110,0.58837,0.42815,0.27257,0.31427,0.03456,0.18844,0.20885,0.14912,0.79036
6	0.63071,0.38118,0.54622,0.15467,0.30226,0.77354,0.70879,0.17538,0.33816,0.46595
7	0.06677,0.46290,0.89446,0.10143,0.30649,0.10337,0.47400,0.35349,0.07277,0.71512
8	0.51697,0.28585,0.25744,0.01594,0.78142,0.82599,0.63491,0.24919,0.44884,0.81877
9	0.63065,0.43180,0.44959,0.16977,0.46044,0.53082,0.14866,0.61461,0.43598,0.54717
10	0.60131,0.73752,0.20341,0.32243,0.91260,0.92299,0.90599,0.29467,0.25002,0.74954
11	0.06510,0.55274,0.68717,0.92742,0.99301,0.69691,0.54726,0.13411,0.46014,0.14259
12	0.66183,0.17670,0.77647,0.36600,0.20314,0.11303,0.67011,0.64808,0.78461,0.24086
13	0.26709,0.85847,0.87104,0.88764,0.10222,0.19061,0.99155,0.59089,0.19535,0.74172
14	0.69875,0.64079,0.95495,0.61900,0.86518,0.20736,0.52833,0.23405,0.68143,0.37782
15	0.85430,0.99499,0.50830,0.74995,0.77203,0.79877,0.29723,0.55223,0.88347,0.39310
16	0.59242,0.90546,0.68478,0.15767,0.53412,0.85362,0.23383,0.11796,0.12483,0.96821
17	0.87902,0.61584,0.81363,0.37198,0.15620,0.56954,0.34735,0.13709,0.15147,0.69069
18	0.00659,0.72991,0.91436,0.48917,0.90881,0.33377,0.44043,0.60924,0.91059,0.94683
19	0.69880,0.43753,0.82101,0.75063,0.30375,0.38964,0.33618,0.99194,0.75620,0.38221
20	0.99542,0.01226,0.71751,0.08702,0.92535,0.11292,0.41591,0.05319,0.41733,0.63281
21	0.67791,0.43851,0.03448,0.96110,0.42722,0.46695,0.17547,0.43165,0.29036,0.08219
22	0.98267,0.70220,0.99882,0.97350,0.40243,0.99030,0.25328,0.74145,0.28355,0.56068
23	0.33514,0.06668,0.92287,0.47656,0.80408,0.00968,0.22438,0.26705,0.72665,0.49340
24	0.61767,0.46305,0.31226,0.02345,0.20172,0.41972,0.27773,0.37956,0.18340,0.94360
25	0.65707,0.59516,0.67720,0.47942,0.30111,0.19574,0.21687,0.18637,0.20633,0.26957
