0	0.37525,0.46673,0.40662,0.60563,0.01775,0.59357,0.75018,0.26915,0.62309,0.53963
1	0.53453,0.44129,0.02207,0.93081,0.61835,0.72835,0.80818,0.67012,0.78305,0.14724
2	0.43217,0.95214,0.15087,0.08839,0.89846,0.38105,0.36643,0.88238,0.01917,0.57524
3	0.95808,0.17664,0.76048,0.43521,0.10368,0.15455,0.75922,0.52734,0.37712,0.69974
4	0.62482,0.34726,0.01202,0.57339,0.22875,0.44328,0.35362,0.79432,0.05724,0.44730
5	0.12027,0.40946,0.98871,0.64208,0.54913,0.76187,0.42938,0.56668,0.76254,0.51574
6	0.84224,0.19989,0.01540,0.77688,0.18184,0.68019,0.59928,0.64244,0.47843,0.21836
7	0.80120,0.72044,0.98947,0.12435,0.36426,0.20443,0.95876,0.96189,0.37539,0.45992
8	0.11563,0.65558,0.35457,0.70342,0.03458,0.48436,0.11792,0.12962,0.09347,0.79469
9	0.65632,0.45012,0.60009,0.32279,0.24610,0.34243,0.91247,0.99271,0.63786,0.67452
10	0.63656,0.42055,0.93521,0.81848,0.33378,0.10791,0.96460,0.54047,0.71135,0.16201
11	0.59820,0.37535,0.88622,0.39665,0.11147,0.37831,0.09243,0.77352,0.47331,0.16475
12	0.42608,0.44181,0.14092,0.70444,0.70319,0.21498,0.51576,0.05905,0.68305,0.56847
13	0.69321,0.20906,0.59033,0.28360,0.68016,0.68279,0.76228,0.38740,0.37098,0.49110
14	0.34770,0.39456,0.14251,0.65988,0.22009,0.22940,0.05550,0.97656,0.07439,0.91302
15	0.46593,0.71780,0.44050,0.14387,0.04729,0.82178,0.36005,0.90071,0.27788,0.99734
16	0.33053,0.33518,0.60684,0.16375,0.94600,0.11647,0.27595,0.49050,0.03630,0.34783
17	0.94231,0.01005,0.05009,0.64939,0.96664,0.10188,0.19850,0.76576,0.69944,0.51922
18	0.91961,0.68598,0.16349,0.47174,0.91037,0.95003,0.15184,0.61327,0.28344,0.10766
19	0.13450,0.79417,0.93389,0.45007,0.97305,0.40867,0.25647,0.97876,0.64988,0.87918
20	0.82532,0.30408,0.72381,0.46509,0.52536,0.11010,0.54715,0.29399,0.55743,0.01185
21	0.05164,0.23823,0.46577,0.55123,0.41506,0.23140,0.06361,0.70393,0.42344,0.20118
22	0.21529,0.02269,0.55748,0.25887,0.25894,0.61054,0.37674,0.27066,0.02461,0.49772
23	0.42923,0.08445,0.70004,0.29093,0.17821,0.49089,0.20196,0.75235,0.25109,0.99798
24	0.29844,0.46754,0.14573,0.92303,0.63285,0.62910,0.21138,0.13754,0.51548,0.00601
25	0.31484,0.06530,0.46711,0.04069,0.20940,0.49596,0.11208,0.89690,0.05254,0.08572
26	0.47916,0.28379,0.98211,0.22067,0.31520,0.23939,0.87058,0.03969,0.67470,0.42671
27	0.03615,0.16139,0.34559,0.68875,0.78708,0.21071,0.67981,0.97207,0.92041,0.03292
28	0.80625,0.98447,0.13109,0.85176,0.85914,0.82019,0.76351,0.29563,0.82643,0.34428
29	0.15667,0.36513,0.29858,0.21022,0.86673,0.89398,0.74949,0.93256,0.01970,0.24819
30	0.03288,0.26788,0.40003,0.26053,0.54731,0.36061,0.87901,0.56167,0.82193,0.39341
31	0.86345,0.13970,0.93424,0.97880,0.81032,0.48786,0.33154,0.83410,0.34016,0.41221
32	0.75651,0.18417,0.01484,0.48536,0.04720,0.64872,0.21392,0.43930,0.60580,0.74257
33	0.89985,0.66730,0.37789,0.75143,0.25041,0.36221,0.30665,0.76966,0.70871,0.64732
34	0.67727,0.85111,0.94036,0.61315,0.80399,0.68878,0.36799,0.52974,0.47181,0.16056
35	0.68859,0.98829,0.23014,0.62916,0.68221,0.69290,0.14104,0.21529,0.77169,0.27091
36	0.48910,0.25435,0.14265,0.83543,0.06474,0.82753,0.29169,0.84535,0.94395,0.37837
37	0.99090,0.71275,0.00871,0.31487,0.92555,0.64911,0.85386,0.03058,0.43539,0.19107
38	0.55417,0.19088,0.57574,0.90112,0.34359,0.30820,0.22337,0.53260,0.19711,0.93941
39	0.87782,0.56324,0.99545,0.91313,0.52162,0.70239,0.68680,0.47886,0.99634,0.54094
40	0.85661,0.24802,0.25209,0.62015,0.78344,0.88170,0.76464,0.51405,0.82363,0.35958
41	0.98724,0.78884,0.37811,0.06404,0.43656,0.13066,0.17485,0.28475,0.32883,0.11283
42	0.77949,0.06476,0.61765,0.83130,0.62866,0.86061,0.45339,0.72765,0.99551,0.82409
43	0.21899,0.28016,0.68761,0.86201,0.38741,0.06803,0.04720,0.89661,0.98915,0.55487
44	0.45150,0.69039,0.07566,0.62017,0.41577,0.29469,0.20090,0.25299,0.68736,0.09061
45	0.90821,0.07168,0.37079,0.75545,0.27189,0.96430,0.25149,0.48694,0.47147,0.55556
46	0.91897,0.73441,0.14858,0.70892,0.49514,0.08651,0.68934,0.63987,0.80126,0.36080
47	0.46145,0.67985,0.78436,0.75087,0.45837,0.48079,0.76268,0.20033,0.44157,0.09542
48	0.87299,0.91871,0.40650,0.87566,0.94783,0.82478,0.04403,0.47017,0.60470,0.96657
49	0.08636,0.24018,0.44671,0.25002,0.00358,0.15233,0.36142,0.90595,0.18744,0.73632
50	0.00859,0.28318,0.56015,0.64888,0.54932,0.73473,0.42768,0.86113,0.52521,0.13405
51	0.26148,0.02515,0.30765,0.88881,0.63024,0.00285,0.66818,0.69322,0.96139,0.74435
52	0.23460,0.20886,0.61928,0.53629,0.45381,0.89435,0.05248,0.06156,0.59678,0.11743
53	0.39934,0.62744,0.40640,0.53916,0.52620,0.04305,0.72594,0.59601,0.24840,0.57478
54	0.96922,0.83894,0.05517,0.80344,0.13985,0.60449,0.71018,0.13350,0.16443,0.31443
55	0.59835,0.58260,0.02539,0.54127,0.02949,0.69061,0.29204,0.46234,0.66251,0.14121
56	0.35817,0.74511,0.44045,0.02785,0.90429,0.97399,0.05157,0.46058,0.78922,0.70957
57	0.89460,0.66594,0.62171,0.54593,0.39181,0.91619,0.37555,0.26889,0.49660,0.16269
58	0.61519,0.47843,0.82946,0.11348,0.31149,0.37277,0.84780,0.12623,0.05010,0.04625
59	0.60949,0.19224,0.05176,0.39136,0.53097,0.43756,0.63688,0.26656,0.94391,0.29400
60	0.64708,0.88899,0.74288,0.05434,0.22203,0.24259,0.55272,0.27704,0.18885,0.94546
61	0.37215,0.28297,0.34406,0.19651,0.40740,0.32330,0.68666,0.25335,0.64646,0.72659
62	0.34928,0.85949,0.41317,0.75156,0.54553,0.60014,0.96137,0.79007,0.20143,0.30127
63	0.50452,0.60833,0.93450,0.45763,0.05968,0.05877,0.55416,0.16144,0.17518,0.36630
64	0.97870,0.21165,0.48314,0.30672,0.96011,0.63838,0.71719,0.09399,0.09188,0.11200
65	0.49753,0.53819,0.11040,0.58992,0.85931,0.16745,0.36564,0.67557,0.71750,0.78781
66	0.91111,0.28969,0.89833,0.22962,0.78453,0.30721,0.34677,0.50393,0.15221,0.36512
67	0.75445,0.53249,0.49009,0.18746,0.13070,0.87591,0.28822,0.44073,0.00501,0.56168
68	0.10751,0.37377,0.61307,0.16481,0.41686,0.43670,0.89499,0.92413,0.81391,0.05287
69	0.94720,0.72687,0.72139,0.94942,0.43747,0.63463,0.37947,0.51519,0.34734,0.59605
70	0.67936,0.50301,0.62197,0.49537,0.17668,0.43474,0.69893,0.79460,0.64375,0.52212
71	0.64256,0.39636,0.07994,0.63600,0.71245,0.79260,0.15241,0.37106,0.75418,0.23442
72	0.79491,0.67265,0.10713,0.06621,0.04371,0.82649,0.46437,0.07700,0.26203,0.74814
73	0.79772,0.64734,0.69621,0.74944,0.65257,0.97546,0.63446,0.87428,0.07193,0.47769
74	0.64125,0.81260,0.43218,0.51324,0.39039,0.90151,0.21667,0.06733,0.15676,0.96674
75	0.09074,0.64022,0.35192,0.29057,0.73537,0.02557,0.95272,0.67931,0.86822,0.27589
76	0.31839,0.84201,0.46987,0.49777,0.73812,0.96245,0.18238,0.91548,0.99380,0.68677
77	0.10864,0.17410,0.15072,0.74435,0.98445,0.41715,0.43225,0.61818,0.41520,0.33678
78	0.55335,0.54297,0.32798,0.16127,0.10674,0.74913,0.05515,0.50872,0.65096,0.37200
79	0.32286,0.20127,0.71441,0.06822,0.16038,0.93500,0.58692,0.47294,0.23257,0.62125
80	0.90498,0.90594,0.47685,0.93178,0.87626,0.36453,0.53288,0.04534,0.86459,0.61807
81	0.11485,0.30462,0.02222,0.23940,0.85938,0.77261,0.25282,0.74359,0.98456,0.14108
82	0.89212,0.27748,0.97465,0.02713,0.76089,0.63439,0.63824,0.26775,0.39349,0.70474
83	0.00096,0.52885,0.47363,0.08010,0.29357,0.30971,0.28045,0.57760,0.39001,0.84160
84	0.74261,0.21225,0.04330,0.26193,0.64110,0.78728,0.64566,0.23514,0.57963,0.99282
85	0.07130,0.75392,0.07643,0.16308,0.16543,0.27229,0.90517,0.17417,0.87106,0.13091
86	0.42343,0.03800,0.62576,0.67126,0.51533,0.34327,0.60622,0.27951,0.28269,0.38099
87	0.23226,0.06094,0.46177,0.90177,0.53881,0.46985,0.39827,0.53747,0.32253,0.46186
88	0.13875,0.23176,0.55006,0.98784,0.72470,0.55980,0.62311,0.58255,0.47421,0.28538
89	0.65349,0.73495,0.17681,0.06915,0.40985,0.62293,0.30019,0.49837,0.67062,0.80634
90	0.43511,0.09477,0.41523,0.45572,0.54489,0.99365,0.47979,0.76705,0.33117,0.44285
91	0.10516,0.91077,0.52287,0.84433,0.05044,0.07445,0.19292,0.58406,0.25483,0.33098
92	0.93124,0.65582,0.44133,0.37754,0.90058,0.73184,0.50712,0.26662,0.47205,0.45755
93	0.60008,0.19711,0.39172,0.67607,0.83041,0.67837,0.48867,0.36584,0.89614,0.10096
94	0.95313,0.32410,0.84360,0.85749,0.24304,0.23677,0.32965,0.63493,0.56917,0.67812
95	0.57993,0.08439,0.12869,0.45796,0.66886,0.30914,0.12843,0.42474,0.83817,0.60179
96	0.10132,0.43499,0.33921,0.89420,0.41640,0.94650,0.26574,0.72540,0.93835,0.02945
97	0.11475,0.56714,0.75124,0.26021,0.69897,0.31569,0.58135,0.77127,0.26816,0.02095
98	0.58440,0.63647,0.11680,0.41970,0.02190,0.57158,0.76449,0.36147,0.84134,0.74218
99	0.65194,0.79944,0.75934,0.22591,0.95623,0.86277,0.23875,0.39675,0.01883,0.91385
