0	11
0	52
0	53
0	56
0	57
0	61
0	62
0	64
0	66
0	68
0	74
0	76
0	81
0	86
1	12
1	21
1	51
1	53
1	54
1	55
1	56
1	57
1	61
1	68
1	69
1	70
1	82
1	86
1	92
2	34
2	55
2	58
2	68
3	17
3	26
3	50
3	62
3	67
3	98
4	22
4	31
4	70
4	88
5	28
5	43
5	50
5	56
5	66
5	79
5	80
5	91
6	10
6	26
6	58
6	60
6	69
6	76
7	31
7	33
7	52
7	54
7	78
7	81
7	82
7	90
7	91
8	24
8	39
8	53
8	57
8	75
8	99
9	10
9	20
9	58
9	77
10	6
10	9
10	50
10	51
10	54
10	56
10	58
10	61
10	67
10	79
10	83
11	0
11	80
11	91
12	1
12	13
12	54
12	55
12	59
12	62
12	76
12	81
12	83
12	97
13	12
13	21
13	50
13	51
13	97
14	16
14	45
14	53
14	59
14	65
14	68
14	86
14	98
15	23
15	27
15	52
15	55
15	69
15	70
15	78
15	93
16	14
16	25
16	52
16	57
16	61
16	86
16	88
17	3
17	48
17	50
17	51
17	52
17	53
17	55
17	56
17	57
17	58
17	59
17	61
17	64
17	65
17	68
17	69
17	70
17	73
17	74
17	76
17	79
17	81
17	82
17	85
17	90
17	93
17	94
18	28
18	43
18	51
18	55
18	56
18	57
18	63
18	66
18	81
18	85
18	89
18	96
19	30
19	46
19	51
19	66
19	97
20	9
20	29
20	50
20	58
20	65
20	75
20	77
20	80
20	94
20	98
20	99
21	1
21	13
21	50
21	52
21	54
21	55
21	56
21	59
21	60
21	61
21	62
21	73
21	84
21	89
22	4
22	44
22	50
22	52
22	53
22	54
22	55
22	58
22	59
22	65
22	66
22	67
22	68
22	69
22	72
22	73
22	76
22	81
22	82
22	84
22	86
22	92
22	93
22	94
23	15
23	41
23	50
23	51
23	52
23	53
23	54
23	55
23	56
23	57
23	58
23	59
23	61
23	62
23	63
23	70
23	71
23	72
23	73
23	75
23	77
23	79
23	80
23	84
23	86
23	88
23	97
24	8
24	37
24	50
24	51
24	52
24	53
24	57
24	58
24	59
24	60
24	63
24	65
24	67
24	69
24	71
24	77
24	78
24	81
24	84
24	85
24	91
24	95
25	16
25	33
25	51
25	52
25	63
25	64
25	96
26	3
26	6
26	71
26	72
26	92
27	15
27	47
27	52
27	86
28	5
