0	0.42951,0.57806,0.32575,0.09455,0.97880,0.50761,0.93784,0.88617,0.11285,0.20948
1	0.42395,0.13659,0.96516,0.69440,0.32085,0.40719,0.90197,0.13826,0.32117,0.98508
2	0.64974,0.75950,0.39454,0.55740,0.98401,0.03956,0.91057,0.90021,0.41022,0.09268
3	0.87533,0.16413,0.83503,0.00059,0.43864,0.70550,0.09059,0.07528,0.10483,0.65586
4	0.94437,0.67057,0.31199,0.27879,0.21348,0.63637,0.30051,0.33271,0.55187,0.40857
5	0.17417,0.65638,0.34698,0.83532,0.52209,0.70776,0.19671,0.50640,0.67928,0.51083
6	0.98739,0.43794,0.60167,0.09935,0.35676,0.86953,0.60336,0.20749,0.58246,0.60685
7	0.61725,0.88393,0.20387,0.82795,0.60933,0.55921,0.97708,0.82860,0.55433,0.61403
8	0.08752,0.23492,0.86033,0.13279,0.89765,0.73777,0.31173,0.86313,0.35851,0.34753
9	0.70611,0.00016,0.79165,0.72884,0.74898,0.27017,0.34091,0.46914,0.19224,0.98923
10	0.61096,0.47642,0.74669,0.63719,0.34140,0.59540,0.38177,0.76117,0.05786,0.91977
11	0.47223,0.57558,0.27261,0.79322,0.43584,0.05701,0.65192,0.02419,0.71189,0.67092
12	0.47245,0.95840,0.24888,0.35027,0.21606,0.28631,0.63376,0.40384,0.49651,0.12531
13	0.07897,0.36400,0.90089,0.59600,0.93539,0.19648,0.35998,0.48050,0.45025,0.74035
14	0.31877,0.19920,0.85672,0.36438,0.01202,0.65195,0.78480,0.86018,0.34418,0.08019
15	0.98875,0.97747,0.90221,0.59145,0.40804,0.58925,0.73967,0.27312,0.36425,0.50423
16	0.58209,0.04318,0.21207,0.29353,0.47858,0.75849,0.28199,0.55124,0.76229,0.11212
17	0.22003,0.00934,0.03862,0.03022,0.37299,0.10063,0.62473,0.93213,0.81669,0.86541
18	0.37167,0.02528,0.69251,0.51226,0.98414,0.69163,0.77455,0.13107,0.21688,0.31053
19	0.58011,0.81831,0.01414,0.65542,0.67518,0.20123,0.33842,0.84656,0.99690,0.63149
20	0.41000,0.21435,0.21127,0.64714,0.01827,0.13330,0.71886,0.46424,0.71122,0.02292
