0	15
0	25
0	55
0	59
0	65
0	74
1	6
1	41
1	50
1	51
1	53
1	54
1	56
1	57
1	59
1	62
1	63
1	64
1	67
1	70
1	78
1	91
1	95
2	5
2	10
2	67
2	70
2	73
2	77
2	81
2	90
3	9
3	21
3	51
3	52
3	53
3	62
3	64
3	66
3	73
3	90
3	92
3	97
3	99
4	27
4	36
4	54
4	99
5	2
5	29
5	61
5	65
5	71
5	73
5	77
5	81
5	82
5	84
5	85
5	91
5	98
6	1
6	35
6	50
6	58
6	64
6	67
6	99
7	45
7	48
7	50
7	51
7	52
7	53
7	54
7	56
7	58
7	59
7	62
7	63
7	65
7	67
7	69
7	75
7	76
7	78
7	79
7	86
7	88
7	89
7	92
7	93
7	94
7	96
8	28
8	42
8	50
8	51
8	52
8	53
8	54
8	55
8	57
8	59
8	60
8	61
8	62
8	63
8	65
8	67
8	88
8	89
9	3
9	22
9	50
9	51
9	53
9	56
9	61
9	65
9	75
9	81
9	83
9	90
10	2
10	35
10	50
10	52
10	55
10	57
10	61
10	64
10	70
10	71
10	75
10	77
10	85
10	97
10	99
11	18
11	38
11	56
11	63
11	67
11	84
11	90
12	14
12	38
12	53
12	74
12	87
12	92
13	37
13	47
13	53
13	54
13	55
13	60
13	62
13	91
13	92
13	94
14	12
14	49
14	51
14	52
14	53
14	59
14	61
14	65
14	69
14	72
14	75
14	86
14	89
14	91
15	0
15	23
15	50
15	58
15	69
15	73
15	80
15	88
15	89
15	99
16	19
16	20
16	52
16	54
16	55
16	56
16	57
16	58
16	62
16	65
16	70
16	72
16	75
16	80
16	82
16	85
16	86
16	90
16	95
16	96
17	30
17	62
17	64
17	65
17	76
17	77
17	87
17	95
17	99
18	11
18	24
18	54
18	55
18	58
18	62
18	65
18	68
18	75
18	83
18	85
18	99
19	16
19	34
19	62
19	73
20	16
20	22
20	50
20	51
20	53
20	56
20	57
20	58
20	60
20	65
20	67
20	70
20	74
20	75
20	77
20	91
21	3
21	32
21	50
21	55
21	56
21	63
21	66
21	77
21	84
21	89
21	96
22	9
22	20
22	58
22	59
22	68
22	91
23	15
23	48
23	50
23	51
23	54
23	56
23	69
23	82
23	90
23	94
24	18
24	36
24	50
24	51
24	62
24	63
24	66
24	69
24	71
24	95
25	0
25	43
25	50
25	51
25	53
25	61
25	63
25	68
25	69
25	71
25	73
25	77
25	84
25	87
25	97
25	98
26	40
26	46
26	50
26	51
26	54
26	55
26	57
26	61
26	65
26	71
27	4
27	34
27	50
27	57
27	79
28	8
28	31
28	51
28	83
29	5
29	39
29	50
29	51
29	52
29	53
29	54
29	56
29	57
29	60
29	61
29	62
29	64
29	66
29	77
29	78
29	81
29	82
29	84
29	86
29	89
29	91
29	92
29	94
29	97
29	98
30	17
30	50
30	51
30	52
30	55
30	56
30	60
30	62
30	71
30	76
30	78
30	87
30	93
31	28
31	33
31	50
31	51
31	52
31	53
31	55
31	56
31	58
31	59
31	61
31	62
31	67
31	70
31	72
31	76
31	79
31	92
31	93
31	94
31	95
31	99
32	21
32	37
32	76
33	31
33	41
33	60
33	65
33	66
33	67
33	71
33	82
33	84
34	19
34	27
34	56
34	57
34	59
34	65
34	74
34	76
34	81
34	82
34	92
35	6
35	10
35	55
35	58
35	60
35	65
35	86
35	92
36	4
36	24
36	52
36	64
36	65
36	94
37	13
37	32
37	52
37	53
37	54
37	57
37	70
37	73
37	76
37	79
37	84
37	89
37	90
37	91
37	97
38	11
38	12
38	50
38	51
38	52
38	53
38	54
38	56
38	57
38	64
38	65
38	72
38	73
38	74
38	77
38	78
38	86
38	94
39	29
39	44
39	61
39	79
40	26
40	43
40	50
40	54
40	55
40	57
40	60
40	63
40	64
40	82
41	1
41	33
41	52
41	59
41	77
41	99
42	8
42	49
42	51
42	53
42	58
42	59
42	61
42	65
42	71
42	78
42	91
42	92
42	98
43	25
43	40
43	50
43	51
43	96
44	39
44	46
44	54
44	67
44	68
44	72
44	76
44	84
44	85
44	93
45	7
45	47
45	50
45	54
45	59
45	68
46	26
46	44
46	50
46	51
46	56
46	61
46	63
46	76
46	80
46	89
46	91
46	94
47	13
47	45
47	53
47	75
48	7
48	23
48	50
48	51
48	56
48	57
48	61
48	62
48	64
48	65
48	67
48	69
48	78
48	79
48	82
48	90
49	14
49	42
49	50
49	52
49	53
49	54
49	55
49	56
49	60
49	65
49	69
49	71
49	74
49	75
49	88
49	91
49	92
49	96
49	98
50	1
50	6
50	7
50	8
50	9
50	10
50	15
50	20
50	21
50	23
50	24
50	25
50	26
50	27
50	29
50	30
50	31
50	38
50	40
50	43
50	45
50	46
50	48
50	49
50	51
50	52
50	53
50	54
50	55
50	56
50	57
50	58
50	59
50	60
50	61
50	62
50	63
50	64
50	65
50	66
50	67
50	68
50	69
50	70
50	71
50	72
50	73
50	74
50	75
50	76
50	77
50	78
50	79
50	80
50	81
50	82
50	83
50	84
50	85
50	86
50	87
50	88
50	89
50	90
50	91
50	92
50	93
50	94
50	95
50	96
50	97
50	98
50	99
51	1
51	3
51	7
51	8
51	9
51	14
51	20
51	23
51	24
51	25
51	26
51	28
51	29
51	30
51	31
51	38
51	42
51	43
51	46
51	48
51	50
51	52
51	53
51	54
51	55
51	56
51	57
51	58
51	59
51	60
51	61
51	62
51	63
51	64
51	65
51	66
51	67
51	68
51	69
51	70
51	71
51	72
51	73
51	74
51	75
51	76
51	77
51	78
51	79
51	80
51	81
51	82
51	83
51	84
51	86
51	87
51	88
51	89
51	90
51	91
51	92
51	93
51	94
51	96
51	97
51	98
51	99
52	3
52	7
52	8
52	10
52	14
52	16
52	29
52	30
52	31
52	36
52	37
52	38
52	41
52	49
