0	0.88612,0.56004,0.96466,0.13149,0.97540,0.54114,0.62340,0.04676,0.38376,0.34690
1	0.69010,0.06211,0.42241,0.83914,0.54496,0.50631,0.26657,0.68254,0.02143,0.63244
2	0.02806,0.77875,0.32372,0.44841,0.66741,0.52237,0.01963,0.11584,0.24390,0.00089
3	0.34667,0.17424,0.98279,0.67022,0.95654,0.86276,0.87627,0.40240,0.22428,0.23736
4	0.62871,0.80579,0.06160,0.63501,0.14814,0.38976,0.70579,0.67754,0.56945,0.57880
5	0.30278,0.89459,0.11901,0.31815,0.03553,0.37424,0.37561,0.35496,0.95291,0.39079
6	0.50435,0.47569,0.06481,0.73440,0.50261,0.30833,0.45391,0.62050,0.47874,0.33640
7	0.60533,0.70415,0.79726,0.21541,0.14252,0.56343,0.70461,0.43230,0.22177,0.41829
8	0.09470,0.66275,0.09056,0.90666,0.42868,0.20475,0.15652,0.57790,0.61151,0.75835
9	0.31747,0.69135,0.99152,0.18791,0.83214,0.72102,0.57449,0.16883,0.37930,0.95208
10	0.58315,0.40703,0.05578,0.70162,0.72019,0.45189,0.94530,0.08719,0.88785,0.20001
11	0.10670,0.84757,0.46925,0.77839,0.69109,0.49665,0.58070,0.03720,0.34494,0.03678
12	0.23249,0.79869,0.69030,0.79658,0.78336,0.47501,0.12851,0.18316,0.58883,0.60304
13	0.57231,0.41132,0.07961,0.27566,0.32339,0.58083,0.23024,0.55677,0.38935,0.34803
14	0.25301,0.19720,0.00502,0.64331,0.09390,0.29871,0.75991,0.61074,0.92962,0.62097
15	0.47277,0.30181,0.90156,0.17297,0.40141,0.04059,0.78984,0.00309,0.99519,0.88658
16	0.30031,0.18189,0.24124,0.66181,0.78861,0.06422,0.17717,0.29792,0.59535,0.92323
17	0.00444,0.39018,0.24702,0.40021,0.28895,0.23026,0.62044,0.19300,0.36607,0.81238
18	0.55551,0.11266,0.28912,0.96504,0.14988,0.67001,0.49829,0.56553,0.05989,0.35544
19	0.46987,0.08752,0.13567,0.21565,0.20424,0.15330,0.22729,0.59894,0.77018,0.81409
20	0.42806,0.40882,0.86120,0.50105,0.62193,0.10413,0.31220,0.61700,0.39611,0.57625
21	0.05738,0.37163,0.99342,0.95199,0.55686,0.69398,0.76615,0.64479,0.77293,0.47333
22	0.71633,0.23722,0.87535,0.25231,0.82501,0.25844,0.61737,0.18393,0.19039,0.54455
23	0.90970,0.67485,0.73642,0.34834,0.73892,0.84717,0.46695,0.10542,0.28059,0.80800
24	0.63662,0.02380,0.75850,0.54008,0.28955,0.90345,0.36365,0.94969,0.14969,0.24159
25	0.13026,0.96624,0.06072,0.34964,0.72222,0.81080,0.68186,0.54517,0.50959,0.00680
26	0.71172,0.20020,0.08997,0.56066,0.69273,0.25034,0.86034,0.39873,0.64924,0.97459
27	0.69775,0.47412,0.12684,0.43161,0.94906,0.05917,0.35016,0.14249,0.37046,0.72198
28	0.31941,0.88004,0.48185,0.19590,0.77405,0.38907,0.90925,0.32493,0.37449,0.96450
29	0.60859,0.18013,0.81271,0.25365,0.42998,0.20668,0.08682,0.07050,0.02215,0.32630
30	0.41565,0.86197,0.15933,0.03729,0.85076,0.66902,0.79364,0.20304,0.23453,0.61083
31	0.66159,0.84947,0.62669,0.74211,0.85743,0.98127,0.32468,0.75440,0.40577,0.26458
32	0.42333,0.29414,0.33464,0.68198,0.51887,0.95719,0.29678,0.10994,0.16069,0.23580
33	0.49055,0.79103,0.29782,0.25888,0.27120,0.65217,0.53629,0.48343,0.24665,0.97985
34	0.41323,0.06526,0.48594,0.53265,0.92052,0.33982,0.98460,0.76251,0.26238,0.12622
35	0.83706,0.55856,0.65346,0.24544,0.87904,0.82429,0.48873,0.53751,0.16941,0.54199
36	0.87957,0.29194,0.92555,0.67946,0.15862,0.81260,0.40525,0.10016,0.30178,0.58873
37	0.12076,0.21986,0.20820,0.07806,0.55526,0.70098,0.49493,0.43116,0.17225,0.81294
38	0.82557,0.06409,0.22853,0.62081,0.08885,0.67888,0.95558,0.81497,0.65971,0.82011
39	0.50859,0.61953,0.95268,0.61726,0.12886,0.64586,0.15561,0.74026,0.55498,0.51869
40	0.00905,0.66264,0.10563,0.03596,0.27737,0.40646,0.35839,0.97164,0.76740,0.54541
41	0.36678,0.85059,0.93599,0.19182,0.62611,0.62001,0.59841,0.08137,0.86707,0.68666
42	0.14860,0.60220,0.90173,0.98210,0.01615,0.39460,0.01962,0.49683,0.59029,0.86082
43	0.20668,0.07025,0.09794,0.20511,0.67610,0.77758,0.79900,0.45036,0.19628,0.52632
44	0.69677,0.13541,0.90910,0.44558,0.89395,0.70897,0.80639,0.64482,0.13148,0.09459
45	0.19329,0.19066,0.82020,0.42501,0.89088,0.61727,0.23838,0.54516,0.94512,0.60868
