0	0.33211,0.42463,0.93281,0.32572,0.94126,0.13192,0.03169,0.83853,0.99227,0.29796
1	0.95929,0.23563,0.14761,0.47230,0.88014,0.02743,0.07894,0.90603,0.19718,0.24262
2	0.99956,0.54647,0.40893,0.13213,0.05747,0.18230,0.39393,0.09233,0.05509,0.91821
3	0.72486,0.03511,0.53863,0.52318,0.55849,0.26640,0.81370,0.81389,0.02682,0.72162
4	0.58013,0.98606,0.66303,0.20400,0.79802,0.93198,0.76311,0.72211,0.59857,0.48302
5	0.15885,0.71315,0.71893,0.89902,0.92099,0.74508,0.71694,0.97167,0.77731,0.22576
6	0.81638,0.50698,0.89023,0.04778,0.29834,0.90877,0.46968,0.95027,0.09203,0.89048
7	0.01880,0.58485,0.71252,0.51040,0.81597,0.87021,0.57381,0.67137,0.88895,0.65419
8	0.04144,0.90514,0.27790,0.24347,0.11518,0.80997,0.87922,0.89091,0.14127,0.57996
9	0.40907,0.28200,0.42916,0.86350,0.50940,0.84775,0.35368,0.75885,0.92506,0.74301
10	0.82984,0.19071,0.24847,0.78616,0.72125,0.82021,0.45959,0.53284,0.55787,0.36988
11	0.47766,0.99197,0.78872,0.76697,0.32779,0.09502,0.90090,0.18394,0.92844,0.42060
12	0.04179,0.13881,0.42053,0.67457,0.04767,0.41727,0.76749,0.41454,0.36374,0.69266
13	0.60087,0.37869,0.36097,0.96728,0.28372,0.72904,0.79496,0.40219,0.80797,0.18764
14	0.90683,0.72686,0.14380,0.75078,0.01921,0.84141,0.26875,0.82281,0.91010,0.50381
15	0.25371,0.86493,0.89353,0.30117,0.40636,0.45645,0.49174,0.52096,0.60071,0.53069
16	0.02363,0.66277,0.90362,0.01224,0.21538,0.39671,0.07877,0.06265,0.20270,0.66088
17	0.74975,0.92231,0.07617,0.64766,0.30457,0.45400,0.67149,0.80130,0.76322,0.05526
18	0.14873,0.66433,0.12253,0.15693,0.12101,0.76310,0.14263,0.70974,0.80388,0.51948
19	0.84329,0.88687,0.98162,0.17036,0.53894,0.96817,0.92190,0.58720,0.14412,0.60350
20	0.08482,0.69500,0.95807,0.78184,0.86491,0.09866,0.50453,0.93239,0.45230,0.14411
21	0.00835,0.14340,0.98753,0.27465,0.52795,0.50077,0.49596,0.05027,0.97869,0.23760
22	0.62240,0.60091,0.20011,0.65040,0.75968,0.09381,0.10007,0.69902,0.76612,0.20099
23	0.04850,0.73206,0.57960,0.10461,0.26666,0.21255,0.21096,0.71563,0.44686,0.22306
24	0.12753,0.74131,0.17129,0.92236,0.10666,0.51863,0.73943,0.97147,0.32844,0.78466
25	0.40478,0.73126,0.01115,0.53554,0.29543,0.84881,0.28937,0.52987,0.34173,0.98203
26	0.97626,0.64608,0.56468,0.99204,0.88735,0.63529,0.10320,0.68919,0.44305,0.89488
27	0.60803,0.39981,0.19627,0.75810,0.91212,0.88719,0.09435,0.35892,0.31763,0.79487
28	0.65174,0.35894,0.57458,0.70432,0.31922,0.26057,0.61664,0.50311,0.74510,0.38211
29	0.29964,0.87463,0.78178,0.79807,0.55577,0.02100,0.94539,0.05280,0.03910,0.49349
30	0.71870,0.13431,0.29413,0.71997,0.45583,0.42543,0.66769,0.42878,0.67886,0.00306
31	0.79962,0.78606,0.70194,0.66770,0.20356,0.32656,0.57084,0.31020,0.73854,0.97400
32	0.67693,0.36213,0.15220,0.07572,0.76303,0.52850,0.65447,0.37812,0.47824,0.30516
33	0.20195,0.53274,0.16298,0.44438,0.31688,0.79567,0.66511,0.62618,0.01102,0.30395
34	0.81630,0.72542,0.23670,0.46899,0.09479,0.31187,0.84270,0.31049,0.03389,0.34155
35	0.10506,0.77896,0.25538,0.62895,0.44830,0.63717,0.13883,0.84446,0.63615,0.93593
36	0.66013,0.98394,0.16715,0.92649,0.73391,0.99600,0.39913,0.26145,0.24870,0.73607
