0	0.91206,0.51206,0.88358,0.84730,0.54152,0.95578,0.91674,0.19671,0.49231,0.30992
1	0.93600,0.83688,0.43898,0.45579,0.93613,0.68625,0.77675,0.38132,0.96926,0.95373
2	0.22362,0.08719,0.04153,0.37788,0.83465,0.96847,0.49380,0.17752,0.83462,0.32964
3	0.88024,0.67372,0.76136,0.60059,0.31701,0.60733,0.83485,0.11326,0.25966,0.12601
4	0.11293,0.06011,0.05252,0.39519,0.51468,0.04980,0.56169,0.12119,0.11037,0.79181
5	0.67176,0.89782,0.12795,0.21960,0.59958,0.63180,0.82898,0.01235,0.52526,0.03180
6	0.73540,0.81999,0.13962,0.07159,0.05498,0.14050,0.56053,0.18346,0.67540,0.45117
7	0.54893,0.11812,0.21573,0.81128,0.14358,0.41671,0.04181,0.59754,0.54438,0.76986
8	0.88791,0.12419,0.09284,0.87844,0.32658,0.99186,0.68952,0.09158,0.08007,0.41093
9	0.61348,0.46654,0.00647,0.08501,0.27148,0.95874,0.81707,0.77625,0.30415,0.47614
10	0.11661,0.51853,0.18197,0.97168,0.11247,0.71165,0.69583,0.61768,0.91149,0.15145
11	0.87084,0.21675,0.02088,0.79324,0.69949,0.24406,0.58634,0.37243,0.38818,0.12817
12	0.17219,0.02652,0.45267,0.98466,0.78417,0.79805,0.03460,0.47977,0.58014,0.88336
13	0.46648,0.22592,0.59023,0.95277,0.42390,0.12947,0.52751,0.97675,0.28430,0.86920
14	0.52121,0.16315,0.77056,0.74386,0.08139,0.77384,0.73645,0.44734,0.28071,0.83824
15	0.24825,0.19759,0.15613,0.58793,0.52069,0.02673,0.09780,0.62569,0.33324,0.23511
16	0.93497,0.49703,0.56398,0.55811,0.07438,0.15872,0.13777,0.97698,0.66564,0.08256
17	0.89261,0.03182,0.56941,0.86017,0.98394,0.65284,0.42379,0.81305,0.84429,0.71504
18	0.04638,0.62678,0.07670,0.86482,0.86521,0.10516,0.93492,0.79943,0.64117,0.81824
19	0.78340,0.81704,0.36654,0.45171,0.62747,0.98582,0.41413,0.66292,0.96867,0.47283
20	0.78881,0.31401,0.46632,0.76082,0.73009,0.95583,0.23141,0.10109,0.57597,0.24609
21	0.31792,0.11488,0.80616,0.38092,0.64752,0.38841,0.32343,0.38675,0.11269,0.17228
22	0.82961,0.98657,0.48347,0.14151,0.87799,0.81326,0.97437,0.95476,0.12300,0.89437
23	0.48687,0.40417,0.36213,0.42278,0.26826,0.85676,0.88772,0.21747,0.89126,0.90447
24	0.05874,0.83563,0.02318,0.24073,0.24182,0.16221,0.67113,0.42069,0.59030,0.88849
